기준_년분기_코드,행정동코드,통합_카테고리,sales_sum,sales_mean,sales_count,store_count,pop_sum,pop_mean,pop_count,행정동명
20252,11260575,뷰티/화장품,352792249,117597416.33333333,3,50,6102211,6102211.0,1,면목3?8동
20252,11260575,생활용품 소매,473154410,94630882.0,5,33,6102211,6102211.0,1,면목3?8동
20252,11260575,수리/세탁,186288103,93144051.5,2,31,6102211,6102211.0,1,면목3?8동
20252,11260575,숙박,31663581,31663581.0,1,17,6102211,6102211.0,1,면목3?8동
20252,11260575,스포츠 강습,476246685,476246685.0,1,0,6102211,6102211.0,1,면목3?8동
20252,11260575,스포츠/레저,54258303,27129151.5,2,20,6102211,6102211.0,1,면목3?8동
20252,11260575,식품 소매,3587409886,597901647.6666666,6,50,6102211,6102211.0,1,면목3?8동
20252,11260575,애완동물,3775023,3775023.0,1,9,6102211,6102211.0,1,면목3?8동
20252,11260575,양식/기타외식,43373190,43373190.0,1,8,6102211,6102211.0,1,면목3?8동
20252,11260575,예술학원,57426075,57426075.0,1,34,6102211,6102211.0,1,면목3?8동
20252,11260575,오락/유흥,1554617723,518205907.6666667,3,56,6102211,6102211.0,1,면목3?8동
20252,11260575,의료/약국,16205859491,2700976581.8333335,6,38,6102211,6102211.0,1,면목3?8동
20252,11260575,의류/패션,1521369821,507123273.6666667,3,68,6102211,6102211.0,1,면목3?8동
20252,11260575,일반학원,152610676,152610676.0,1,20,6102211,6102211.0,1,면목3?8동
20252,11260575,일식,207945093,207945093.0,1,14,6102211,6102211.0,1,면목3?8동
20252,11260575,전자/통신,352915135,117638378.33333333,3,25,6102211,6102211.0,1,면목3?8동
20252,11260575,주점,1877809471,1877809471.0,1,56,6102211,6102211.0,1,면목3?8동
20252,11260575,중식,331093906,331093906.0,1,13,6102211,6102211.0,1,면목3?8동
20252,11260575,카페,1142009750,1142009750.0,1,0,6102211,6102211.0,1,면목3?8동
20252,11260575,패스트푸드/치킨,365951529,182975764.5,2,0,6102211,6102211.0,1,면목3?8동
20252,11260575,편의점,1688266708,1688266708.0,1,38,6102211,6102211.0,1,면목3?8동
20252,11260575,한식,7904930870,7904930870.0,1,175,6102211,6102211.0,1,면목3?8동
20252,11260580,B2B 서비스,113169733,56584866.5,2,112,4300436,4300436.0,1,상봉1동
20252,11260580,미용실,243563112,243563112.0,1,55,4300436,4300436.0,1,상봉1동
20252,11260580,분식/간식,28500029,28500029.0,1,40,4300436,4300436.0,1,상봉1동
20252,11260580,뷰티/화장품,216151424,216151424.0,1,17,4300436,4300436.0,1,상봉1동
20252,11260580,생활용품 소매,166582809,41645702.25,4,21,4300436,4300436.0,1,상봉1동
20252,11260580,수리/세탁,114590704,114590704.0,1,22,4300436,4300436.0,1,상봉1동
20252,11260580,식품 소매,3069491747,1023163915.6666666,3,20,4300436,4300436.0,1,상봉1동
20252,11260580,애완동물,96032926,96032926.0,1,3,4300436,4300436.0,1,상봉1동
20252,11260580,예술학원,102124618,102124618.0,1,34,4300436,4300436.0,1,상봉1동
20252,11260580,오락/유흥,110144839,55072419.5,2,14,4300436,4300436.0,1,상봉1동
20252,11260580,의료/약국,1834393913,305732318.8333333,6,24,4300436,4300436.0,1,상봉1동
20252,11260580,의류/패션,242764693,242764693.0,1,61,4300436,4300436.0,1,상봉1동
20252,11260580,일반학원,250463884,250463884.0,1,27,4300436,4300436.0,1,상봉1동
20252,11260580,주점,381346840,381346840.0,1,9,4300436,4300436.0,1,상봉1동
20252,11260580,중식,250029181,250029181.0,1,7,4300436,4300436.0,1,상봉1동
20252,11260580,카페,412154317,412154317.0,1,0,4300436,4300436.0,1,상봉1동
20252,11260580,패스트푸드/치킨,1584651314,792325657.0,2,0,4300436,4300436.0,1,상봉1동
20252,11260580,편의점,502587463,502587463.0,1,43,4300436,4300436.0,1,상봉1동
20252,11260580,한식,1390450886,1390450886.0,1,62,4300436,4300436.0,1,상봉1동
20252,11260590,B2B 서비스,1162637817,581318908.5,2,245,7187804,7187804.0,1,상봉2동
20252,11260590,미용실,676972398,676972398.0,1,114,7187804,7187804.0,1,상봉2동
20252,11260590,분식/간식,856681143,428340571.5,2,93,7187804,7187804.0,1,상봉2동
20252,11260590,뷰티/화장품,192291836,64097278.666666664,3,38,7187804,7187804.0,1,상봉2동
20252,11260590,생활용품 소매,833953126,119136160.85714285,7,32,7187804,7187804.0,1,상봉2동
20252,11260590,수리/세탁,209754770,104877385.0,2,37,7187804,7187804.0,1,상봉2동
20252,11260590,숙박,537040243,537040243.0,1,53,7187804,7187804.0,1,상봉2동
20252,11260590,스포츠 강습,103388906,103388906.0,1,0,7187804,7187804.0,1,상봉2동
20252,11260590,스포츠/레저,264690835,264690835.0,1,34,7187804,7187804.0,1,상봉2동
20252,11260590,식품 소매,9527474069,2381868517.25,4,32,7187804,7187804.0,1,상봉2동
20252,11260590,애완동물,102398337,102398337.0,1,4,7187804,7187804.0,1,상봉2동
20252,11260590,오락/유흥,2511945012,837315004.0,3,79,7187804,7187804.0,1,상봉2동
20252,11260590,의료/약국,15506285245,2584380874.1666665,6,64,7187804,7187804.0,1,상봉2동
20252,11260590,의류/패션,1788981924,447245481.0,4,65,7187804,7187804.0,1,상봉2동
20252,11260590,일반학원,4185759376,4185759376.0,1,8,7187804,7187804.0,1,상봉2동
20252,11260590,일식,2492903152,2492903152.0,1,24,7187804,7187804.0,1,상봉2동
20252,11260590,전자/통신,575081889,287540944.5,2,13,7187804,7187804.0,1,상봉2동
20252,11260590,주점,3748594298,3748594298.0,1,115,7187804,7187804.0,1,상봉2동
20252,11260590,중식,116560441,116560441.0,1,15,7187804,7187804.0,1,상봉2동
20252,11260590,카페,1111321326,1111321326.0,1,0,7187804,7187804.0,1,상봉2동
20252,11260590,패스트푸드/치킨,837118462,418559231.0,2,0,7187804,7187804.0,1,상봉2동
20252,11260590,편의점,3960028438,3960028438.0,1,57,7187804,7187804.0,1,상봉2동
20252,11260590,한식,22072959314,22072959314.0,1,254,7187804,7187804.0,1,상봉2동
20252,11260600,B2B 서비스,604173849,151043462.25,4,107,4863033,4863033.0,1,중화1동
20252,11260600,미용실,374300969,374300969.0,1,66,4863033,4863033.0,1,중화1동
20252,11260600,분식/간식,357988080,357988080.0,1,22,4863033,4863033.0,1,중화1동
20252,11260600,뷰티/화장품,148008612,49336204.0,3,16,4863033,4863033.0,1,중화1동
20252,11260600,생활용품 소매,73451856,24483952.0,3,19,4863033,4863033.0,1,중화1동
20252,11260600,수리/세탁,23557334,23557334.0,1,21,4863033,4863033.0,1,중화1동
20252,11260600,스포츠 강습,159449498,159449498.0,1,0,4863033,4863033.0,1,중화1동
20252,11260600,식품 소매,12714328899,3178582224.75,4,9,4863033,4863033.0,1,중화1동
20252,11260600,예술학원,301571773,301571773.0,1,36,4863033,4863033.0,1,중화1동
20252,11260600,오락/유흥,3153384,3153384.0,1,5,4863033,4863033.0,1,중화1동
20252,11260600,의료/약국,4733758580,946751716.0,5,22,4863033,4863033.0,1,중화1동
20252,11260600,의류/패션,480241977,480241977.0,1,22,4863033,4863033.0,1,중화1동
20252,11260600,일반학원,816092137,816092137.0,1,27,4863033,4863033.0,1,중화1동
20252,11260600,전자/통신,290872797,290872797.0,1,11,4863033,4863033.0,1,중화1동
20252,11260600,주점,149344913,149344913.0,1,9,4863033,4863033.0,1,중화1동
20252,11260600,카페,62273725,62273725.0,1,0,4863033,4863033.0,1,중화1동
20252,11260600,패스트푸드/치킨,51174057,25587028.5,2,0,4863033,4863033.0,1,중화1동
20252,11260600,편의점,418386661,418386661.0,1,39,4863033,4863033.0,1,중화1동
20252,11260600,한식,912629380,912629380.0,1,35,4863033,4863033.0,1,중화1동
20252,11260610,B2B 서비스,1161713443,290428360.75,4,220,7556109,7556109.0,1,중화2동
20252,11260610,미용실,458671906,458671906.0,1,73,7556109,7556109.0,1,중화2동
20252,11260610,분식/간식,1266753531,633376765.5,2,59,7556109,7556109.0,1,중화2동
20252,11260610,뷰티/화장품,133183694,44394564.666666664,3,34,7556109,7556109.0,1,중화2동
20252,11260610,생활용품 소매,426731755,60961679.28571428,7,56,7556109,7556109.0,1,중화2동
20252,11260610,수리/세탁,109937828,109937828.0,1,40,7556109,7556109.0,1,중화2동
20252,11260610,숙박,62168515,62168515.0,1,10,7556109,7556109.0,1,중화2동
20252,11260610,스포츠 강습,30127847,30127847.0,1,0,7556109,7556109.0,1,중화2동
20252,11260610,스포츠/레저,157245174,157245174.0,1,15,7556109,7556109.0,1,중화2동
20252,11260610,식품 소매,9327989149,1865597829.8,5,60,7556109,7556109.0,1,중화2동
20252,11260610,예술학원,37911504,37911504.0,1,22,7556109,7556109.0,1,중화2동
20252,11260610,오락/유흥,2223485573,741161857.6666666,3,46,7556109,7556109.0,1,중화2동
20252,11260610,의료/약국,7656707787,1531341557.4,5,40,7556109,7556109.0,1,중화2동
20252,11260610,의류/패션,886579332,295526444.0,3,50,7556109,7556109.0,1,중화2동
20252,11260610,일반학원,30033517,30033517.0,1,15,7556109,7556109.0,1,중화2동
20252,11260610,일식,136871228,136871228.0,1,9,7556109,7556109.0,1,중화2동
20252,11260610,전자/통신,50577085,50577085.0,1,19,7556109,7556109.0,1,중화2동
20252,11260610,주점,1801929510,1801929510.0,1,50,7556109,7556109.0,1,중화2동
20252,11260610,중식,74969397,74969397.0,1,12,7556109,7556109.0,1,중화2동
20252,11260610,카페,140344952,140344952.0,1,0,7556109,7556109.0,1,중화2동
20252,11260610,패스트푸드/치킨,237705557,118852778.5,2,0,7556109,7556109.0,1,중화2동
20252,11260610,편의점,953272647,953272647.0,1,42,7556109,7556109.0,1,중화2동
20252,11260610,한식,10692577391,10692577391.0,1,173,7556109,7556109.0,1,중화2동
20252,11260620,B2B 서비스,525972504,262986252.0,2,175,6967421,6967421.0,1,묵1동
20252,11260620,미용실,511930986,511930986.0,1,77,6967421,6967421.0,1,묵1동
20252,11260620,분식/간식,1433029812,716514906.0,2,63,6967421,6967421.0,1,묵1동
20252,11260620,뷰티/화장품,625586067,208528689.0,3,25,6967421,6967421.0,1,묵1동
20252,11260620,생활용품 소매,543195618,90532603.0,6,42,6967421,6967421.0,1,묵1동
20252,11260620,수리/세탁,739356649,369678324.5,2,33,6967421,6967421.0,1,묵1동
20252,11260620,스포츠 강습,296254820,296254820.0,1,0,6967421,6967421.0,1,묵1동
20252,11260620,스포츠/레저,437371803,218685901.5,2,14,6967421,6967421.0,1,묵1동
20252,11260620,식품 소매,4149350395,1383116798.3333333,3,26,6967421,6967421.0,1,묵1동
20252,11260620,양식/기타외식,33868541,33868541.0,1,2,6967421,6967421.0,1,묵1동
20252,11260620,예술학원,85487530,85487530.0,1,37,6967421,6967421.0,1,묵1동
20252,11260620,오락/유흥,318482535,159241267.5,2,26,6967421,6967421.0,1,묵1동
20252,11260620,의료/약국,8312683180,1662536636.0,5,31,6967421,6967421.0,1,묵1동
20252,11260620,의류/패션,10913064176,3637688058.6666665,3,36,6967421,6967421.0,1,묵1동
20252,11260620,일반학원,1088341918,544170959.0,2,48,6967421,6967421.0,1,묵1동
20252,11260620,일식,235316072,235316072.0,1,11,6967421,6967421.0,1,묵1동
20252,11260620,전자/통신,1431003,1431003.0,1,12,6967421,6967421.0,1,묵1동
20252,11260620,주점,583929885,583929885.0,1,26,6967421,6967421.0,1,묵1동
20252,11260620,중식,139823740,139823740.0,1,10,6967421,6967421.0,1,묵1동
20252,11260620,카페,881536998,881536998.0,1,0,6967421,6967421.0,1,묵1동
20252,11260620,패스트푸드/치킨,219022386,109511193.0,2,0,6967421,6967421.0,1,묵1동
20252,11260620,편의점,987642973,987642973.0,1,43,6967421,6967421.0,1,묵1동
20252,11260620,한식,8317759992,8317759992.0,1,97,6967421,6967421.0,1,묵1동
20252,11260630,B2B 서비스,810240273,810240273.0,1,228,5225602,5225602.0,1,묵2동
20252,11260630,미용실,273664235,273664235.0,1,71,5225602,5225602.0,1,묵2동
20252,11260630,분식/간식,126786621,63393310.5,2,41,5225602,5225602.0,1,묵2동
20252,11260630,뷰티/화장품,388169264,194084632.0,2,19,5225602,5225602.0,1,묵2동
20252,11260630,생활용품 소매,274568233,91522744.33333333,3,32,5225602,5225602.0,1,묵2동
20252,11260630,수리/세탁,228841272,114420636.0,2,41,5225602,5225602.0,1,묵2동
20252,11260630,숙박,207651217,207651217.0,1,5,5225602,5225602.0,1,묵2동
20252,11260630,스포츠 강습,81678652,81678652.0,1,0,5225602,5225602.0,1,묵2동
20252,11260630,스포츠/레저,41421217,41421217.0,1,15,5225602,5225602.0,1,묵2동
20252,11260630,식품 소매,8303471088,2075867772.0,4,30,5225602,5225602.0,1,묵2동
20252,11260630,예술학원,81724643,81724643.0,1,28,5225602,5225602.0,1,묵2동
20252,11260630,오락/유흥,843009914,281003304.6666667,3,31,5225602,5225602.0,1,묵2동
20252,11260630,의료/약국,7004886625,1167481104.1666667,6,25,5225602,5225602.0,1,묵2동
20252,11260630,의류/패션,1630721926,543573975.3333334,3,42,5225602,5225602.0,1,묵2동
20252,11260630,일반학원,50712751,50712751.0,1,22,5225602,5225602.0,1,묵2동
20252,11260630,전자/통신,747042362,373521181.0,2,17,5225602,5225602.0,1,묵2동
20252,11260630,주점,1032622181,1032622181.0,1,50,5225602,5225602.0,1,묵2동
20252,11260630,중식,663833850,663833850.0,1,8,5225602,5225602.0,1,묵2동
20252,11260630,카페,280340674,280340674.0,1,0,5225602,5225602.0,1,묵2동
20252,11260630,패스트푸드/치킨,23446161,23446161.0,1,0,5225602,5225602.0,1,묵2동
20252,11260630,한식,6213131988,6213131988.0,1,102,5225602,5225602.0,1,묵2동
20252,11260655,B2B 서비스,1028723330,257180832.5,4,294,11536631,11536631.0,1,망우본동
20252,11260655,미용실,470909605,470909605.0,1,129,11536631,11536631.0,1,망우본동
20252,11260655,분식/간식,1653547157,826773578.5,2,100,11536631,11536631.0,1,망우본동
20252,11260655,뷰티/화장품,1199034559,399678186.3333333,3,61,11536631,11536631.0,1,망우본동
20252,11260655,생활용품 소매,726370644,103767234.85714285,7,48,11536631,11536631.0,1,망우본동
20252,11260655,수리/세탁,151071323,75535661.5,2,61,11536631,11536631.0,1,망우본동
20252,11260655,숙박,256003017,256003017.0,1,25,11536631,11536631.0,1,망우본동
20252,11260655,스포츠 강습,115663311,115663311.0,1,0,11536631,11536631.0,1,망우본동
20252,11260655,스포츠/레저,29342877,14671438.5,2,30,11536631,11536631.0,1,망우본동
20252,11260655,식품 소매,10562095326,1760349221.0,6,92,11536631,11536631.0,1,망우본동
20252,11260655,예술학원,93563958,93563958.0,1,62,11536631,11536631.0,1,망우본동
20252,11260655,오락/유흥,1232596888,410865629.3333333,3,56,11536631,11536631.0,1,망우본동
20252,11260655,의료/약국,18321678207,3053613034.5,6,83,11536631,11536631.0,1,망우본동
20252,11260655,의류/패션,3458702418,1152900806.0,3,93,11536631,11536631.0,1,망우본동
20252,11260655,일반학원,374896161,187448080.5,2,36,11536631,11536631.0,1,망우본동
20252,11260655,일식,31601496,31601496.0,1,17,11536631,11536631.0,1,망우본동
20252,11260655,전자/통신,5743874095,1914624698.3333333,3,26,11536631,11536631.0,1,망우본동
20252,11260655,주점,2116048265,2116048265.0,1,70,11536631,11536631.0,1,망우본동
20252,11260655,중식,435755558,435755558.0,1,17,11536631,11536631.0,1,망우본동
20252,11260655,카페,681452231,681452231.0,1,0,11536631,11536631.0,1,망우본동
20252,11260655,패스트푸드/치킨,487848850,243924425.0,2,0,11536631,11536631.0,1,망우본동
20252,11260655,편의점,4256821087,4256821087.0,1,82,11536631,11536631.0,1,망우본동
20252,11260655,한식,15106630158,15106630158.0,1,227,11536631,11536631.0,1,망우본동
20252,11260660,B2B 서비스,841868499,280622833.0,3,144,4013078,4013078.0,1,망우3동
20252,11260660,미용실,203433473,203433473.0,1,43,4013078,4013078.0,1,망우3동
20252,11260660,분식/간식,828628032,414314016.0,2,23,4013078,4013078.0,1,망우3동
20252,11260660,뷰티/화장품,6232900,6232900.0,1,8,4013078,4013078.0,1,망우3동
20252,11260660,생활용품 소매,68023850,34011925.0,2,19,4013078,4013078.0,1,망우3동
20252,11260660,수리/세탁,96448203,96448203.0,1,22,4013078,4013078.0,1,망우3동
20252,11260660,스포츠 강습,10415949,10415949.0,1,0,4013078,4013078.0,1,망우3동
20252,11260660,스포츠/레저,18189109,18189109.0,1,9,4013078,4013078.0,1,망우3동
20252,11260660,식품 소매,5552222990,1850740996.6666667,3,21,4013078,4013078.0,1,망우3동
20252,11260660,애완동물,28737129,28737129.0,1,7,4013078,4013078.0,1,망우3동
20252,11260660,예술학원,57836241,57836241.0,1,15,4013078,4013078.0,1,망우3동
20252,11260660,오락/유흥,100854353,100854353.0,1,6,4013078,4013078.0,1,망우3동
20252,11260660,의료/약국,1651933878,412983469.5,4,16,4013078,4013078.0,1,망우3동
20252,11260660,의류/패션,357368272,178684136.0,2,21,4013078,4013078.0,1,망우3동
20252,11260660,일반학원,173340012,173340012.0,1,17,4013078,4013078.0,1,망우3동
20252,11260660,전자/통신,36791444,36791444.0,1,7,4013078,4013078.0,1,망우3동
20252,11260660,주점,205471930,205471930.0,1,17,4013078,4013078.0,1,망우3동
20252,11260660,중식,111404837,111404837.0,1,5,4013078,4013078.0,1,망우3동
20252,11260660,카페,204629343,204629343.0,1,0,4013078,4013078.0,1,망우3동
20252,11260660,패스트푸드/치킨,66808862,66808862.0,1,0,4013078,4013078.0,1,망우3동
20252,11260660,편의점,502222397,502222397.0,1,35,4013078,4013078.0,1,망우3동
20252,11260660,한식,4373860905,4373860905.0,1,45,4013078,4013078.0,1,망우3동
20252,11260680,B2B 서비스,934913361,467456680.5,2,293,4941424,4941424.0,1,신내1동
20252,11260680,미용실,419891113,419891113.0,1,63,4941424,4941424.0,1,신내1동
20252,11260680,분식/간식,415673316,207836658.0,2,59,4941424,4941424.0,1,신내1동
20252,11260680,뷰티/화장품,426138451,142046150.33333334,3,27,4941424,4941424.0,1,신내1동
20252,11260680,생활용품 소매,408679497,136226499.0,3,21,4941424,4941424.0,1,신내1동
20252,11260680,수리/세탁,184634758,92317379.0,2,21,4941424,4941424.0,1,신내1동
20252,11260680,스포츠 강습,419137611,419137611.0,1,0,4941424,4941424.0,1,신내1동
20252,11260680,스포츠/레저,1060970892,530485446.0,2,28,4941424,4941424.0,1,신내1동
20252,11260680,식품 소매,2521023562,630255890.5,4,27,4941424,4941424.0,1,신내1동
20252,11260680,애완동물,3765517,3765517.0,1,5,4941424,4941424.0,1,신내1동
20252,11260680,예술학원,203989359,203989359.0,1,56,4941424,4941424.0,1,신내1동
20252,11260680,오락/유흥,1802228276,600742758.6666666,3,18,4941424,4941424.0,1,신내1동
20252,11260680,의료/약국,10294811331,2058962266.2,5,35,4941424,4941424.0,1,신내1동
20252,11260680,의류/패션,107469678,107469678.0,1,35,4941424,4941424.0,1,신내1동
20252,11260680,일반학원,4047199705,2023599852.5,2,63,4941424,4941424.0,1,신내1동
20252,11260680,일식,218645856,218645856.0,1,6,4941424,4941424.0,1,신내1동
20252,11260680,전자/통신,164080335,164080335.0,1,12,4941424,4941424.0,1,신내1동
20252,11260680,주점,721202599,721202599.0,1,24,4941424,4941424.0,1,신내1동
20252,11260680,중식,254957491,254957491.0,1,13,4941424,4941424.0,1,신내1동
20252,11260680,카페,1131634672,1131634672.0,1,0,4941424,4941424.0,1,신내1동
20252,11260680,패스트푸드/치킨,302040143,151020071.5,2,0,4941424,4941424.0,1,신내1동
20252,11260680,편의점,317445439,317445439.0,1,38,4941424,4941424.0,1,신내1동
20252,11260680,한식,10488034916,10488034916.0,1,124,4941424,4941424.0,1,신내1동
20252,11260690,B2B 서비스,99430591,99430591.0,1,130,1643296,1643296.0,1,신내2동
20252,11260690,미용실,436037305,436037305.0,1,54,1643296,1643296.0,1,신내2동
20252,11260690,분식/간식,3280649269,1640324634.5,2,32,1643296,1643296.0,1,신내2동
20252,11260690,뷰티/화장품,385253040,128417680.0,3,22,1643296,1643296.0,1,신내2동
20252,11260690,생활용품 소매,306745150,76686287.5,4,21,1643296,1643296.0,1,신내2동
20252,11260690,수리/세탁,105692397,105692397.0,1,21,1643296,1643296.0,1,신내2동
20252,11260690,스포츠 강습,513141847,513141847.0,1,0,1643296,1643296.0,1,신내2동
20252,11260690,스포츠/레저,4144437014,2072218507.0,2,9,1643296,1643296.0,1,신내2동
20252,11260690,식품 소매,5423328338,1355832084.5,4,15,1643296,1643296.0,1,신내2동
20252,11260690,예술학원,316442410,316442410.0,1,49,1643296,1643296.0,1,신내2동
20252,11260690,오락/유흥,15946785,15946785.0,1,4,1643296,1643296.0,1,신내2동
20252,11260690,의료/약국,10339132368,2584783092.0,4,31,1643296,1643296.0,1,신내2동
20252,11260690,의류/패션,219129268,219129268.0,1,30,1643296,1643296.0,1,신내2동
20252,11260690,일반학원,4625677584,2312838792.0,2,54,1643296,1643296.0,1,신내2동
20252,11260690,일식,364823736,364823736.0,1,5,1643296,1643296.0,1,신내2동
20252,11260690,전자/통신,9000000,9000000.0,1,8,1643296,1643296.0,1,신내2동
20252,11260690,주점,367094058,367094058.0,1,8,1643296,1643296.0,1,신내2동
20252,11260690,중식,93153296,93153296.0,1,3,1643296,1643296.0,1,신내2동
20252,11260690,카페,351485125,351485125.0,1,0,1643296,1643296.0,1,신내2동
20252,11260690,패스트푸드/치킨,376679550,188339775.0,2,0,1643296,1643296.0,1,신내2동
20252,11260690,편의점,364407479,364407479.0,1,26,1643296,1643296.0,1,신내2동
20252,11260690,한식,2980298854,2980298854.0,1,44,1643296,1643296.0,1,신내2동
20252,11290525,B2B 서비스,218703935,109351967.5,2,313,4319491,4319491.0,1,성북동
20252,11290525,미용실,461625812,461625812.0,1,49,4319491,4319491.0,1,성북동
20252,11290525,분식/간식,745454002,372727001.0,2,47,4319491,4319491.0,1,성북동
20252,11290525,뷰티/화장품,299734289,299734289.0,1,18,4319491,4319491.0,1,성북동
20252,11290525,생활용품 소매,2245390164,449078032.8,5,74,4319491,4319491.0,1,성북동
20252,11290525,수리/세탁,68813910,68813910.0,1,25,4319491,4319491.0,1,성북동
20252,11290525,스포츠 강습,195752336,195752336.0,1,0,4319491,4319491.0,1,성북동
20252,11290525,스포츠/레저,235254700,235254700.0,1,12,4319491,4319491.0,1,성북동
20252,11290525,식품 소매,2221588708,1110794354.0,2,14,4319491,4319491.0,1,성북동
20252,11290525,양식/기타외식,657699314,657699314.0,1,21,4319491,4319491.0,1,성북동
20252,11290525,예술학원,98313552,98313552.0,1,72,4319491,4319491.0,1,성북동
20252,11290525,의료/약국,6427371219,1285474243.8,5,36,4319491,4319491.0,1,성북동
20252,11290525,의류/패션,2219891099,1109945549.5,2,63,4319491,4319491.0,1,성북동
20252,11290525,일반학원,2064896925,2064896925.0,1,45,4319491,4319491.0,1,성북동
20252,11290525,일식,327694929,327694929.0,1,11,4319491,4319491.0,1,성북동
20252,11290525,전자/통신,81371075,81371075.0,1,7,4319491,4319491.0,1,성북동
20252,11290525,주점,174982876,174982876.0,1,10,4319491,4319491.0,1,성북동
20252,11290525,중식,250372055,250372055.0,1,11,4319491,4319491.0,1,성북동
20252,11290525,카페,1559187127,1559187127.0,1,0,4319491,4319491.0,1,성북동
20252,11290525,패스트푸드/치킨,440435128,220217564.0,2,0,4319491,4319491.0,1,성북동
20252,11290525,편의점,1039346702,1039346702.0,1,33,4319491,4319491.0,1,성북동
20252,11290525,한식,8764934075,8764934075.0,1,75,4319491,4319491.0,1,성북동
20252,11290555,B2B 서비스,242151029,60537757.25,4,315,10129591,10129591.0,1,삼선동
20252,11290555,미용실,577459857,577459857.0,1,75,10129591,10129591.0,1,삼선동
20252,11290555,분식/간식,476635783,238317891.5,2,87,10129591,10129591.0,1,삼선동
20252,11290555,뷰티/화장품,61772384,20590794.666666668,3,45,10129591,10129591.0,1,삼선동
20252,11290555,생활용품 소매,1987301774,283900253.4285714,7,52,10129591,10129591.0,1,삼선동
20252,11290555,수리/세탁,28698104,28698104.0,1,35,10129591,10129591.0,1,삼선동
20252,11290555,숙박,207991206,207991206.0,1,40,10129591,10129591.0,1,삼선동
20252,11290555,스포츠 강습,812545853,812545853.0,1,0,10129591,10129591.0,1,삼선동
20252,11290555,스포츠/레저,309284483,309284483.0,1,22,10129591,10129591.0,1,삼선동
20252,11290555,식품 소매,13048618260,2174769710.0,6,57,10129591,10129591.0,1,삼선동
20252,11290555,애완동물,127889332,127889332.0,1,10,10129591,10129591.0,1,삼선동
20252,11290555,양식/기타외식,461533719,461533719.0,1,10,10129591,10129591.0,1,삼선동
20252,11290555,예술학원,156003298,156003298.0,1,66,10129591,10129591.0,1,삼선동
20252,11290555,오락/유흥,460758425,230379212.5,2,28,10129591,10129591.0,1,삼선동
20252,11290555,의료/약국,18785315727,3130885954.5,6,53,10129591,10129591.0,1,삼선동
20252,11290555,의류/패션,2190898609,730299536.3333334,3,61,10129591,10129591.0,1,삼선동
20252,11290555,일반학원,2460663305,1230331652.5,2,59,10129591,10129591.0,1,삼선동
20252,11290555,일식,344470461,344470461.0,1,19,10129591,10129591.0,1,삼선동
20252,11290555,전자/통신,1379975067,459991689.0,3,11,10129591,10129591.0,1,삼선동
20252,11290555,주점,2692022145,2692022145.0,1,59,10129591,10129591.0,1,삼선동
20252,11290555,중식,446799835,446799835.0,1,21,10129591,10129591.0,1,삼선동
20252,11290555,카페,1125534692,1125534692.0,1,0,10129591,10129591.0,1,삼선동
20252,11290555,패스트푸드/치킨,638276498,319138249.0,2,0,10129591,10129591.0,1,삼선동
20252,11290555,편의점,2886322686,2886322686.0,1,47,10129591,10129591.0,1,삼선동
20252,11290555,한식,12278002227,12278002227.0,1,195,10129591,10129591.0,1,삼선동
20252,11290575,B2B 서비스,186996905,93498452.5,2,243,7875073,7875073.0,1,동선동
20252,11290575,미용실,2449646135,2449646135.0,1,198,7875073,7875073.0,1,동선동
20252,11290575,분식/간식,3250043828,1625021914.0,2,125,7875073,7875073.0,1,동선동
20252,11290575,뷰티/화장품,702693454,234231151.33333334,3,43,7875073,7875073.0,1,동선동
20252,11290575,생활용품 소매,542824016,90470669.33333333,6,54,7875073,7875073.0,1,동선동
20252,11290575,수리/세탁,87857461,87857461.0,1,28,7875073,7875073.0,1,동선동
20252,11290575,숙박,660016326,660016326.0,1,48,7875073,7875073.0,1,동선동
20252,11290575,스포츠 강습,272456817,272456817.0,1,0,7875073,7875073.0,1,동선동
20252,11290575,스포츠/레저,501393316,501393316.0,1,30,7875073,7875073.0,1,동선동
20252,11290575,식품 소매,2881613587,576322717.4,5,15,7875073,7875073.0,1,동선동
20252,11290575,애완동물,21836781,21836781.0,1,7,7875073,7875073.0,1,동선동
20252,11290575,양식/기타외식,905957460,905957460.0,1,31,7875073,7875073.0,1,동선동
20252,11290575,예술학원,512049961,512049961.0,1,79,7875073,7875073.0,1,동선동
20252,11290575,오락/유흥,1393275483,464425161.0,3,45,7875073,7875073.0,1,동선동
20252,11290575,의료/약국,10933871478,2186774295.6,5,71,7875073,7875073.0,1,동선동
20252,11290575,의류/패션,1653215952,826607976.0,2,97,7875073,7875073.0,1,동선동
20252,11290575,일반학원,2920815261,2920815261.0,1,78,7875073,7875073.0,1,동선동
20252,11290575,일식,806328944,806328944.0,1,38,7875073,7875073.0,1,동선동
20252,11290575,전자/통신,38235049,38235049.0,1,10,7875073,7875073.0,1,동선동
20252,11290575,주점,5178143994,5178143994.0,1,90,7875073,7875073.0,1,동선동
20252,11290575,중식,677259245,677259245.0,1,29,7875073,7875073.0,1,동선동
20252,11290575,카페,7860446840,7860446840.0,1,0,7875073,7875073.0,1,동선동
20252,11290575,패스트푸드/치킨,528144482,264072241.0,2,0,7875073,7875073.0,1,동선동
20252,11290575,편의점,1570332116,1570332116.0,1,54,7875073,7875073.0,1,동선동
