기준_년분기_코드,행정동코드,통합카테고리,당월매출합,매출_20대합,행정동명,총유동인구,유동_20대,점포수,행정동_전체매출,행정동_전체점포수,업종_점포당매출,업종_매출점유율,업종_포화도,경쟁강도,매출_20대비율,유동_20대비율,MZ_차이,유동대비매출,점포대비유동
20253,11320511,스포츠/레저,110411368,49760907,창1동,3461569,450125,17,30887993495,624,6494786.352941177,0.0035745723663750725,0.027243589743589744,4.911067784579767e-06,0.45068644562034593,0.13003496391376282,0.3206514817065831,31.896336025657728,203621.70588235295
20253,11320511,식품 소매,3420968591,152632500,창1동,3461569,450125,16,30887993495,624,213810536.9375,0.11075399221233875,0.02564102564102564,4.622181444310369e-06,0.04461674988818978,0.13003496391376282,-0.08541821402557304,988.2710964305493,216348.0625
20253,11320511,애완동물,40218825,7279449,창1동,3461569,450125,4,30887993495,624,10054706.25,0.001302086035679541,0.00641025641025641,1.1555453610775923e-06,0.18099606341060437,0.13003496391376282,0.05096109949684155,11.618669164185373,865392.25
20253,11320511,예술학원,597852007,17045019,창1동,3461569,450125,34,30887993495,624,17583882.55882353,0.019355482158359603,0.05448717948717949,9.822135569159535e-06,0.02851043201398837,0.13003496391376282,-0.10152453189977445,172.71127832494454,101810.85294117648
20253,11320511,오락/유흥,440079843,25085495,창1동,3461569,450125,14,30887993495,624,31434274.5,0.014247602165263277,0.022435897435897436,4.044408763771573e-06,0.057002144949410916,0.13003496391376282,-0.0730328189643519,127.13305527060128,247254.92857142858
20253,11320511,의료/약국,10423413388,674078274,창1동,3461569,450125,36,30887993495,624,289539260.7777778,0.33745841696344864,0.057692307692307696,1.039990824969833e-05,0.06466962873947181,0.13003496391376282,-0.06536533517429101,3011.181746774367,96154.69444444444
20253,11320511,의류/패션,112432436,2440281,창1동,3461569,450125,14,30887993495,624,8030888.285714285,0.0036400045220871995,0.022435897435897436,4.044408763771573e-06,0.021704421667071237,0.13003496391376282,-0.10833054224669159,32.48019496361332,247254.92857142858
20253,11320511,일반학원,430551360,0,창1동,3461569,450125,16,30887993495,624,26909460.0,0.013939117154686516,0.02564102564102564,4.622181444310369e-06,0.0,0.13003496391376282,-0.13003496391376282,124.38040668841211,216348.0625
20253,11320511,일식,560269828,79292946,창1동,3461569,450125,9,30887993495,624,62252203.11111111,0.018138757640268663,0.014423076923076924,2.5999770624245826e-06,0.14152635397671282,0.13003496391376282,0.011491390062949997,161.85430017428513,384618.77777777775
20253,11320511,전자/통신,48149830,0,창1동,3461569,450125,8,30887993495,624,6018728.75,0.0015588526333960237,0.01282051282051282,2.3110907221551847e-06,0.0,0.13003496391376282,-0.13003496391376282,13.909828173293672,432696.125
20253,11320511,주점,465564080,44580985,창1동,3461569,450125,17,30887993495,624,27386122.352941178,0.01507265533694713,0.027243589743589744,4.911067784579767e-06,0.09575692566316542,0.13003496391376282,-0.0342780382505974,134.49510323208926,203621.70588235295
20253,11320511,중식,216401400,33625466,창1동,3461569,450125,10,30887993495,624,21640140.0,0.007006003806463829,0.016025641025641024,2.888863402693981e-06,0.15538469714151573,0.13003496391376282,0.025349733227752913,62.51540847517412,346156.9
20253,11320511,카페,1030141093,214351481,창1동,3461569,450125,29,30887993495,624,35522106.655172415,0.03335085826040317,0.046474358974358976,8.377703867812543e-06,0.2080797304918308,0.13003496391376282,0.07804476657806797,297.59369031788765,119364.44827586207
20253,11320511,패스트푸드/치킨,487975409,74113556,창1동,3461569,450125,14,30887993495,624,34855386.35714286,0.01579822299169388,0.022435897435897436,4.044408763771573e-06,0.15187969441304366,0.13003496391376282,0.021844730499280846,140.96943004747268,247254.92857142858
