행정동명,통합카테고리,기준_년분기_코드,성장확률_pct,업종내_순위,업종내_전체동수,상위_퍼센트,등급
아현동,전자/통신,20253,37.8,209,309,67.6,C
아현동,주점,20253,45.1,229,398,57.5,C
아현동,중식,20253,53.7,137,358,38.3,B
아현동,카페,20253,57.1,76,419,18.1,A
아현동,패스트푸드/치킨,20253,43.9,220,409,53.8,C
아현동,편의점,20253,46.1,175,405,43.2,B
아현동,한식,20253,56.2,161,421,38.2,B
공덕동,B2B 서비스,20253,14.9,358,368,97.3,D
공덕동,미용실,20253,30.9,355,419,84.7,D
공덕동,분식/간식,20253,45.1,270,415,65.1,C
공덕동,뷰티/화장품,20253,57.8,129,394,32.7,B
공덕동,생활용품 소매,20253,19.3,379,405,93.6,D
공덕동,수리/세탁,20253,47.5,268,382,70.2,C
공덕동,숙박,20253,69.5,18,194,9.3,A
공덕동,스포츠/레저,20253,41.7,262,395,66.3,C
공덕동,식품 소매,20253,70.6,26,422,6.2,A
공덕동,애완동물,20253,70.4,12,147,8.2,A
공덕동,양식/기타외식,20253,51.2,117,241,48.5,B
공덕동,예술학원,20253,54.5,104,378,27.5,B
공덕동,오락/유흥,20253,49.9,164,361,45.4,B
공덕동,의료/약국,20253,61.5,92,413,22.3,A
공덕동,의류/패션,20253,48.1,289,402,71.9,C
공덕동,일반학원,20253,55.2,104,397,26.2,B
공덕동,일식,20253,39.5,188,279,67.4,C
공덕동,전자/통신,20253,15.6,294,309,95.1,D
공덕동,주점,20253,46.8,208,398,52.3,C
공덕동,중식,20253,64.9,31,358,8.7,A
공덕동,카페,20253,48.7,147,419,35.1,B
공덕동,패스트푸드/치킨,20253,46.8,180,409,44.0,B
공덕동,편의점,20253,50.9,96,405,23.7,A
공덕동,한식,20253,74.3,42,421,10.0,A
도화동,B2B 서비스,20253,66.8,38,368,10.3,A
도화동,미용실,20253,46.0,162,419,38.7,B
도화동,분식/간식,20253,58.0,101,415,24.3,A
도화동,뷰티/화장품,20253,59.6,119,394,30.2,B
도화동,생활용품 소매,20253,53.1,180,405,44.4,B
도화동,수리/세탁,20253,61.5,197,382,51.6,C
도화동,스포츠/레저,20253,38.4,298,395,75.4,D
도화동,식품 소매,20253,46.9,234,422,55.5,C
도화동,양식/기타외식,20253,60.5,51,241,21.2,A
도화동,예술학원,20253,56.2,94,378,24.9,A
도화동,오락/유흥,20253,66.3,33,361,9.1,A
도화동,의료/약국,20253,50.9,229,413,55.4,C
도화동,의류/패션,20253,43.7,315,402,78.4,D
도화동,일반학원,20253,45.5,231,397,58.2,C
도화동,일식,20253,55.4,70,279,25.1,B
도화동,전자/통신,20253,20.5,275,309,89.0,D
도화동,주점,20253,56.7,107,398,26.9,B
도화동,중식,20253,51.4,167,358,46.6,B
도화동,카페,20253,41.8,234,419,55.8,C
도화동,패스트푸드/치킨,20253,56.8,85,409,20.8,A
도화동,편의점,20253,48.5,129,405,31.9,B
도화동,한식,20253,47.0,243,421,57.7,C
용강동,B2B 서비스,20253,35.6,257,368,69.8,C
용강동,미용실,20253,40.7,229,419,54.7,C
용강동,분식/간식,20253,35.8,368,415,88.7,D
용강동,뷰티/화장품,20253,80.6,12,394,3.0,A
용강동,생활용품 소매,20253,65.5,97,405,24.0,A
용강동,수리/세탁,20253,45.4,277,382,72.5,C
용강동,스포츠/레저,20253,51.1,158,395,40.0,B
용강동,식품 소매,20253,66.0,57,422,13.5,A
용강동,양식/기타외식,20253,41.2,180,241,74.7,C
용강동,예술학원,20253,46.8,161,378,42.6,B
용강동,오락/유흥,20253,64.7,40,361,11.1,A
용강동,의료/약국,20253,82.8,4,413,1.0,A
용강동,의류/패션,20253,76.2,45,402,11.2,A
용강동,일반학원,20253,59.4,66,397,16.6,A
용강동,일식,20253,41.3,169,279,60.6,C
용강동,전자/통신,20253,19.6,282,309,91.3,D
용강동,주점,20253,24.5,382,398,96.0,D
용강동,중식,20253,51.9,160,358,44.7,B
용강동,카페,20253,44.0,203,419,48.4,B
용강동,패스트푸드/치킨,20253,36.6,316,409,77.3,D
용강동,편의점,20253,36.1,341,405,84.2,D
용강동,한식,20253,72.1,53,421,12.6,A
대흥동,B2B 서비스,20253,60.0,75,368,20.4,A
대흥동,미용실,20253,31.1,354,419,84.5,D
대흥동,분식/간식,20253,71.3,17,415,4.1,A
대흥동,뷰티/화장품,20253,35.8,298,394,75.6,D
대흥동,생활용품 소매,20253,70.7,61,405,15.1,A
대흥동,수리/세탁,20253,23.2,371,382,97.1,D
대흥동,숙박,20253,57.5,61,194,31.4,B
대흥동,스포츠/레저,20253,38.2,301,395,76.2,D
대흥동,식품 소매,20253,31.2,379,422,89.8,D
대흥동,애완동물,20253,44.5,85,147,57.8,C
대흥동,양식/기타외식,20253,58.2,68,241,28.2,B
대흥동,예술학원,20253,43.7,197,378,52.1,C
대흥동,오락/유흥,20253,63.4,52,361,14.4,A
대흥동,의료/약국,20253,37.5,346,413,83.8,D
대흥동,의류/패션,20253,76.9,42,402,10.4,A
대흥동,일반학원,20253,35.1,341,397,85.9,D
대흥동,일식,20253,37.0,208,279,74.6,C
대흥동,전자/통신,20253,46.4,155,309,50.2,C
대흥동,주점,20253,42.1,260,398,65.3,C
대흥동,중식,20253,65.1,28,358,7.8,A
대흥동,카페,20253,75.6,20,419,4.8,A
대흥동,패스트푸드/치킨,20253,73.1,11,409,2.7,A
대흥동,편의점,20253,59.9,34,405,8.4,A
대흥동,한식,20253,68.9,71,421,16.9,A
염리동,B2B 서비스,20253,30.6,288,368,78.3,D
염리동,미용실,20253,54.2,84,419,20.0,A
염리동,분식/간식,20253,39.6,342,415,82.4,D
염리동,뷰티/화장품,20253,70.1,63,394,16.0,A
염리동,생활용품 소매,20253,64.4,106,405,26.2,B
염리동,수리/세탁,20253,52.9,242,382,63.4,C
염리동,스포츠/레저,20253,37.0,320,395,81.0,D
염리동,식품 소매,20253,42.7,281,422,66.6,C
염리동,양식/기타외식,20253,27.6,229,241,95.0,D
염리동,예술학원,20253,65.1,37,378,9.8,A
염리동,오락/유흥,20253,30.1,320,361,88.6,D
염리동,의료/약국,20253,48.6,252,413,61.0,C
염리동,의류/패션,20253,72.8,80,402,19.9,A
염리동,일반학원,20253,42.9,256,397,64.5,C
염리동,일식,20253,41.2,170,279,60.9,C
염리동,주점,20253,54.2,131,398,32.9,B
염리동,카페,20253,52.3,107,419,25.5,B
염리동,패스트푸드/치킨,20253,37.5,306,409,74.8,C
염리동,편의점,20253,35.6,350,405,86.4,D
염리동,한식,20253,40.0,304,421,72.2,C
신수동,B2B 서비스,20253,57.7,87,368,23.6,A
신수동,미용실,20253,51.2,106,419,25.3,B
신수동,분식/간식,20253,41.3,324,415,78.1,D
신수동,뷰티/화장품,20253,52.1,173,394,43.9,B
신수동,생활용품 소매,20253,72.0,52,405,12.8,A
신수동,수리/세탁,20253,20.0,373,382,97.6,D
신수동,스포츠/레저,20253,71.4,25,395,6.3,A
신수동,식품 소매,20253,33.5,362,422,85.8,D
신수동,양식/기타외식,20253,59.4,56,241,23.2,A
신수동,예술학원,20253,40.1,243,378,64.3,C
신수동,오락/유흥,20253,32.1,311,361,86.1,D
신수동,의료/약국,20253,45.2,280,413,67.8,C
신수동,의류/패션,20253,36.2,363,402,90.3,D
신수동,일반학원,20253,35.1,340,397,85.6,D
신수동,전자/통신,20253,63.8,79,309,25.6,B
신수동,주점,20253,51.0,162,398,40.7,B
신수동,중식,20253,39.4,282,358,78.8,D
신수동,카페,20253,45.6,185,419,44.2,B
신수동,패스트푸드/치킨,20253,54.7,97,409,23.7,A
신수동,편의점,20253,41.0,256,405,63.2,C
신수동,한식,20253,73.7,46,421,10.9,A
서강동,B2B 서비스,20253,25.4,320,368,87.0,D
서강동,미용실,20253,40.8,227,419,54.2,C
서강동,분식/간식,20253,44.9,273,415,65.8,C
서강동,뷰티/화장품,20253,49.4,194,394,49.2,B
서강동,생활용품 소매,20253,54.5,167,405,41.2,B
서강동,수리/세탁,20253,71.3,111,382,29.1,B
서강동,숙박,20253,73.8,11,194,5.7,A
서강동,스포츠/레저,20253,50.1,169,395,42.8,B
서강동,식품 소매,20253,77.0,6,422,1.4,A
서강동,애완동물,20253,37.4,108,147,73.5,C
서강동,양식/기타외식,20253,60.5,52,241,21.6,A
서강동,예술학원,20253,28.8,341,378,90.2,D
서강동,오락/유흥,20253,64.2,46,361,12.7,A
서강동,의료/약국,20253,53.5,199,413,48.2,B
서강동,의류/패션,20253,49.5,281,402,69.9,C
서강동,일반학원,20253,65.8,28,397,7.1,A
서강동,일식,20253,56.4,59,279,21.1,A
서강동,전자/통신,20253,41.5,181,309,58.6,C
서강동,주점,20253,57.1,100,398,25.1,B
서강동,중식,20253,54.1,131,358,36.6,B
서강동,카페,20253,47.9,157,419,37.5,B
서강동,패스트푸드/치킨,20253,57.0,83,409,20.3,A
서강동,편의점,20253,76.1,8,405,2.0,A
서강동,한식,20253,62.7,114,421,27.1,B
서교동,B2B 서비스,20253,69.9,30,368,8.2,A
서교동,미용실,20253,43.0,195,419,46.5,B
서교동,분식/간식,20253,56.2,124,415,29.9,B
서교동,뷰티/화장품,20253,54.3,153,394,38.8,B
서교동,생활용품 소매,20253,55.1,164,405,40.5,B
서교동,수리/세탁,20253,73.9,95,382,24.9,A
서교동,숙박,20253,32.6,169,194,87.1,D
서교동,스포츠/레저,20253,43.8,241,395,61.0,C
서교동,식품 소매,20253,46.6,239,422,56.6,C
서교동,애완동물,20253,19.8,144,147,98.0,D
서교동,양식/기타외식,20253,54.7,94,241,39.0,B
서교동,예술학원,20253,54.2,106,378,28.0,B
서교동,오락/유흥,20253,58.2,87,361,24.1,A
서교동,의료/약국,20253,64.2,76,413,18.4,A
서교동,의류/패션,20253,46.5,299,402,74.4,C
서교동,일반학원,20253,54.2,113,397,28.5,B
서교동,일식,20253,44.0,145,279,52.0,C
서교동,전자/통신,20253,59.1,99,309,32.0,B
서교동,주점,20253,58.9,91,398,22.9,A
서교동,중식,20253,47.9,203,358,56.7,C
서교동,카페,20253,56.2,81,419,19.3,A
서교동,패스트푸드/치킨,20253,55.0,95,409,23.2,A
서교동,편의점,20253,54.0,74,405,18.3,A
서교동,한식,20253,76.6,28,421,6.7,A
합정동,B2B 서비스,20253,71.1,26,368,7.1,A
합정동,미용실,20253,30.7,357,419,85.2,D
합정동,분식/간식,20253,51.7,189,415,45.5,B
합정동,뷰티/화장품,20253,35.0,302,394,76.6,D
합정동,생활용품 소매,20253,59.9,128,405,31.6,B
합정동,수리/세탁,20253,35.9,337,382,88.2,D
합정동,숙박,20253,34.0,165,194,85.1,D
합정동,스포츠/레저,20253,39.1,289,395,73.2,C
합정동,식품 소매,20253,61.9,86,422,20.4,A
합정동,애완동물,20253,51.7,57,147,38.8,B
합정동,양식/기타외식,20253,47.0,145,241,60.2,C
합정동,예술학원,20253,45.4,176,378,46.6,B
합정동,오락/유흥,20253,48.9,172,361,47.6,B
합정동,의료/약국,20253,21.4,404,413,97.8,D
합정동,의류/패션,20253,57.7,213,402,53.0,C
합정동,일반학원,20253,41.5,271,397,68.3,C
합정동,일식,20253,47.9,116,279,41.6,B
합정동,전자/통신,20253,56.7,108,309,35.0,B
합정동,주점,20253,43.8,243,398,61.1,C
합정동,중식,20253,49.4,187,358,52.2,C
합정동,카페,20253,59.5,60,419,14.3,A
합정동,패스트푸드/치킨,20253,57.5,80,409,19.6,A
합정동,편의점,20253,48.1,138,405,34.1,B
합정동,한식,20253,77.0,27,421,6.4,A
망원1동,B2B 서비스,20253,64.0,61,368,16.6,A
망원1동,미용실,20253,38.5,250,419,59.7,C
망원1동,분식/간식,20253,46.7,253,415,61.0,C
망원1동,뷰티/화장품,20253,49.1,195,394,49.5,B
망원1동,생활용품 소매,20253,52.4,188,405,46.4,B
망원1동,수리/세탁,20253,40.6,310,382,81.2,D
망원1동,스포츠/레저,20253,47.9,189,395,47.8,B
망원1동,식품 소매,20253,64.0,68,422,16.1,A
망원1동,애완동물,20253,66.4,25,147,17.0,A
망원1동,양식/기타외식,20253,45.3,157,241,65.1,C
망원1동,예술학원,20253,23.7,364,378,96.3,D
망원1동,오락/유흥,20253,46.2,193,361,53.5,C
망원1동,의료/약국,20253,44.5,288,413,69.7,C
망원1동,의류/패션,20253,59.1,203,402,50.5,C
망원1동,일반학원,20253,45.1,236,397,59.4,C
망원1동,일식,20253,42.2,159,279,57.0,C
망원1동,전자/통신,20253,87.9,7,309,2.3,A
망원1동,주점,20253,39.0,289,398,72.6,C
망원1동,중식,20253,59.9,65,358,18.2,A
망원1동,카페,20253,48.1,155,419,37.0,B
망원1동,패스트푸드/치킨,20253,47.5,174,409,42.5,B
망원1동,편의점,20253,45.6,178,405,44.0,B
망원1동,한식,20253,54.6,173,421,41.1,B
망원2동,B2B 서비스,20253,47.5,165,368,44.8,B
망원2동,미용실,20253,58.0,51,419,12.2,A
망원2동,분식/간식,20253,55.2,144,415,34.7,B
망원2동,뷰티/화장품,20253,70.0,64,394,16.2,A
망원2동,생활용품 소매,20253,59.0,134,405,33.1,B
망원2동,수리/세탁,20253,79.5,45,382,11.8,A
망원2동,스포츠/레저,20253,35.4,332,395,84.1,D
망원2동,식품 소매,20253,69.7,30,422,7.1,A
망원2동,애완동물,20253,41.9,95,147,64.6,C
망원2동,예술학원,20253,45.6,173,378,45.8,B
망원2동,오락/유흥,20253,48.0,178,361,49.3,B
망원2동,의료/약국,20253,60.1,112,413,27.1,B
망원2동,의류/패션,20253,43.0,320,402,79.6,D
망원2동,일반학원,20253,49.1,179,397,45.1,B
망원2동,전자/통신,20253,77.9,29,309,9.4,A
망원2동,주점,20253,42.1,259,398,65.1,C
망원2동,중식,20253,46.3,218,358,60.9,C
망원2동,카페,20253,46.6,172,419,41.1,B
망원2동,패스트푸드/치킨,20253,36.1,322,409,78.7,D
망원2동,편의점,20253,37.6,324,405,80.0,D
망원2동,한식,20253,59.8,138,421,32.8,B
연남동,B2B 서비스,20253,56.8,97,368,26.4,B
연남동,미용실,20253,32.1,343,419,81.9,D
연남동,분식/간식,20253,55.1,146,415,35.2,B
연남동,뷰티/화장품,20253,46.8,216,394,54.8,C
연남동,생활용품 소매,20253,69.4,73,405,18.0,A
연남동,수리/세탁,20253,43.4,290,382,75.9,D
연남동,스포츠/레저,20253,62.2,64,395,16.2,A
연남동,식품 소매,20253,43.0,277,422,65.6,C
연남동,애완동물,20253,81.7,4,147,2.7,A
연남동,양식/기타외식,20253,49.1,136,241,56.4,C
연남동,예술학원,20253,54.7,102,378,27.0,B
연남동,오락/유흥,20253,32.9,305,361,84.5,D
연남동,의료/약국,20253,38.8,337,413,81.6,D
연남동,의류/패션,20253,63.5,158,402,39.3,B
연남동,일반학원,20253,41.2,276,397,69.5,C
연남동,일식,20253,46.2,127,279,45.5,B
연남동,전자/통신,20253,22.8,265,309,85.8,D
연남동,주점,20253,43.7,246,398,61.8,C
연남동,중식,20253,44.8,231,358,64.5,C
연남동,카페,20253,57.1,75,419,17.9,A
연남동,패스트푸드/치킨,20253,52.4,124,409,30.3,B
연남동,편의점,20253,45.4,184,405,45.4,B
연남동,한식,20253,68.8,72,421,17.1,A
성산1동,B2B 서비스,20253,32.7,274,368,74.5,C
성산1동,미용실,20253,35.6,301,419,71.8,C
성산1동,분식/간식,20253,50.4,205,415,49.4,B
성산1동,뷰티/화장품,20253,18.6,383,394,97.2,D
성산1동,생활용품 소매,20253,40.3,273,405,67.4,C
성산1동,수리/세탁,20253,70.6,119,382,31.2,B
성산1동,스포츠/레저,20253,30.9,363,395,91.9,D
성산1동,식품 소매,20253,40.8,297,422,70.4,C
성산1동,애완동물,20253,23.8,142,147,96.6,D
성산1동,양식/기타외식,20253,38.2,193,241,80.1,D
성산1동,예술학원,20253,54.6,103,378,27.2,B
성산1동,오락/유흥,20253,70.6,15,361,4.2,A
성산1동,의료/약국,20253,68.7,39,413,9.4,A
성산1동,의류/패션,20253,71.2,100,402,24.9,A
성산1동,일반학원,20253,59.5,65,397,16.4,A
성산1동,일식,20253,34.8,220,279,78.9,D
성산1동,전자/통신,20253,45.3,160,309,51.8,C
성산1동,주점,20253,68.0,31,398,7.8,A
성산1동,중식,20253,57.8,86,358,24.0,A
성산1동,카페,20253,36.1,300,419,71.6,C
성산1동,패스트푸드/치킨,20253,40.3,265,409,64.8,C
성산1동,편의점,20253,39.0,297,405,73.3,C
성산1동,한식,20253,60.1,135,421,32.1,B
성산2동,B2B 서비스,20253,13.0,360,368,97.8,D
성산2동,미용실,20253,33.5,322,419,76.8,D
성산2동,분식/간식,20253,41.8,312,415,75.2,D
성산2동,뷰티/화장품,20253,78.1,18,394,4.6,A
성산2동,생활용품 소매,20253,30.3,323,405,79.8,D
성산2동,수리/세탁,20253,77.3,62,382,16.2,A
성산2동,스포츠/레저,20253,28.3,374,395,94.7,D
성산2동,식품 소매,20253,49.8,206,422,48.8,B
성산2동,애완동물,20253,54.9,49,147,33.3,B
성산2동,양식/기타외식,20253,35.2,202,241,83.8,D
성산2동,예술학원,20253,36.7,280,378,74.1,C
성산2동,오락/유흥,20253,52.9,129,361,35.7,B
성산2동,의료/약국,20253,69.6,32,413,7.7,A
성산2동,의류/패션,20253,51.2,267,402,66.4,C
성산2동,일반학원,20253,52.3,132,397,33.2,B
성산2동,일식,20253,36.8,209,279,74.9,C
성산2동,전자/통신,20253,77.5,31,309,10.0,A
성산2동,주점,20253,36.8,309,398,77.6,D
성산2동,중식,20253,56.3,108,358,30.2,B
성산2동,카페,20253,23.5,403,419,96.2,D
성산2동,패스트푸드/치킨,20253,40.9,258,409,63.1,C
성산2동,편의점,20253,56.2,56,405,13.8,A
성산2동,한식,20253,54.7,171,421,40.6,B
상암동,미용실,20253,49.2,131,419,31.3,B
상암동,분식/간식,20253,48.2,235,415,56.6,C
상암동,뷰티/화장품,20253,60.6,113,394,28.7,B
상암동,생활용품 소매,20253,59.1,132,405,32.6,B
상암동,수리/세탁,20253,47.5,266,382,69.6,C
상암동,스포츠/레저,20253,37.2,316,395,80.0,D
상암동,식품 소매,20253,34.0,359,422,85.1,D
상암동,양식/기타외식,20253,51.8,114,241,47.3,B
상암동,예술학원,20253,34.7,301,378,79.6,D
상암동,오락/유흥,20253,51.3,148,361,41.0,B
상암동,의료/약국,20253,58.8,124,413,30.0,B
상암동,의류/패션,20253,51.7,263,402,65.4,C
상암동,일반학원,20253,50.7,157,397,39.5,B
상암동,일식,20253,37.6,204,279,73.1,C
상암동,전자/통신,20253,38.3,205,309,66.3,C
상암동,주점,20253,50.9,163,398,41.0,B
상암동,중식,20253,49.6,184,358,51.4,C
상암동,카페,20253,30.8,354,419,84.5,D
상암동,패스트푸드/치킨,20253,49.0,156,409,38.1,B
상암동,편의점,20253,42.4,234,405,57.8,C
상암동,한식,20253,64.0,101,421,24.0,A
목1동,B2B 서비스,20253,18.9,350,368,95.1,D
목1동,미용실,20253,38.2,255,419,60.9,C
목1동,분식/간식,20253,62.6,59,415,14.2,A
목1동,뷰티/화장품,20253,37.2,290,394,73.6,C
목1동,생활용품 소매,20253,55.2,162,405,40.0,B
목1동,수리/세탁,20253,29.1,360,382,94.2,D
목1동,스포츠/레저,20253,53.4,132,395,33.4,B
목1동,식품 소매,20253,26.2,409,422,96.9,D
목1동,애완동물,20253,43.8,90,147,61.2,C
목1동,양식/기타외식,20253,56.7,77,241,32.0,B
목1동,예술학원,20253,28.4,343,378,90.7,D
목1동,오락/유흥,20253,37.4,274,361,75.9,D
목1동,의료/약국,20253,45.8,273,413,66.1,C
목1동,의류/패션,20253,74.4,69,402,17.2,A
목1동,일반학원,20253,46.2,225,397,56.7,C
목1동,일식,20253,26.2,266,279,95.3,D
목1동,주점,20253,49.5,178,398,44.7,B
목1동,중식,20253,56.7,105,358,29.3,B
목1동,카페,20253,59.5,61,419,14.6,A
목1동,패스트푸드/치킨,20253,42.9,230,409,56.2,C
목1동,편의점,20253,33.8,374,405,92.3,D
목1동,한식,20253,50.5,211,421,50.1,C
목2동,B2B 서비스,20253,11.2,365,368,99.2,D
목2동,미용실,20253,31.1,353,419,84.2,D
목2동,분식/간식,20253,54.6,154,415,37.1,B
목2동,뷰티/화장품,20253,37.3,288,394,73.1,C
목2동,생활용품 소매,20253,68.1,80,405,19.8,A
목2동,수리/세탁,20253,83.9,17,382,4.5,A
목2동,스포츠/레저,20253,51.4,150,395,38.0,B
목2동,식품 소매,20253,33.4,365,422,86.5,D
목2동,예술학원,20253,42.8,207,378,54.8,C
목2동,오락/유흥,20253,68.7,21,361,5.8,A
목2동,의료/약국,20253,55.1,171,413,41.4,B
목2동,의류/패션,20253,13.1,400,402,99.5,D
목2동,일반학원,20253,63.8,37,397,9.3,A
목2동,일식,20253,39.4,189,279,67.7,C
목2동,전자/통신,20253,65.3,72,309,23.3,A
목2동,주점,20253,47.7,197,398,49.5,B
목2동,중식,20253,43.7,249,358,69.6,C
목2동,카페,20253,30.1,357,419,85.2,D
목2동,패스트푸드/치킨,20253,40.5,262,409,64.1,C
목2동,편의점,20253,35.3,359,405,88.6,D
목2동,한식,20253,44.3,264,421,62.7,C
목3동,B2B 서비스,20253,49.2,145,368,39.4,B
목3동,미용실,20253,35.6,303,419,72.3,C
목3동,분식/간식,20253,56.0,128,415,30.8,B
목3동,뷰티/화장품,20253,32.4,313,394,79.4,D
목3동,생활용품 소매,20253,71.6,54,405,13.3,A
목3동,수리/세탁,20253,63.3,183,382,47.9,B
목3동,스포츠/레저,20253,27.7,375,395,94.9,D
목3동,식품 소매,20253,63.1,77,422,18.2,A
목3동,예술학원,20253,43.2,202,378,53.4,C
목3동,오락/유흥,20253,65.4,36,361,10.0,A
목3동,의료/약국,20253,65.4,65,413,15.7,A
목3동,의류/패션,20253,31.9,373,402,92.8,D
목3동,일반학원,20253,42.2,262,397,66.0,C
목3동,일식,20253,37.2,206,279,73.8,C
목3동,전자/통신,20253,63.4,81,309,26.2,B
목3동,주점,20253,33.2,346,398,86.9,D
목3동,중식,20253,32.6,335,358,93.6,D
목3동,카페,20253,29.0,372,419,88.8,D
목3동,패스트푸드/치킨,20253,47.0,178,409,43.5,B
목3동,편의점,20253,44.6,197,405,48.6,B
목3동,한식,20253,50.5,215,421,51.1,C
목4동,B2B 서비스,20253,44.6,185,368,50.3,C
목4동,미용실,20253,39.6,241,419,57.5,C
목4동,분식/간식,20253,65.9,37,415,8.9,A
목4동,뷰티/화장품,20253,46.6,217,394,55.1,C
목4동,생활용품 소매,20253,23.7,357,405,88.1,D
목4동,수리/세탁,20253,68.8,133,382,34.8,B
목4동,스포츠/레저,20253,52.8,136,395,34.4,B
목4동,식품 소매,20253,34.3,353,422,83.6,D
목4동,예술학원,20253,38.6,256,378,67.7,C
목4동,오락/유흥,20253,54.9,115,361,31.9,B
목4동,의료/약국,20253,32.6,366,413,88.6,D
목4동,의류/패션,20253,77.2,37,402,9.2,A
목4동,일반학원,20253,47.8,201,397,50.6,C
목4동,전자/통신,20253,44.5,166,309,53.7,C
목4동,주점,20253,58.8,93,398,23.4,A
목4동,중식,20253,53.1,143,358,39.9,B
목4동,카페,20253,59.3,63,419,15.0,A
목4동,패스트푸드/치킨,20253,53.0,118,409,28.9,B
목4동,편의점,20253,38.2,316,405,78.0,D
목4동,한식,20253,38.1,321,421,76.2,D
목5동,B2B 서비스,20253,58.0,85,368,23.1,A
목5동,미용실,20253,32.7,331,419,79.0,D
목5동,분식/간식,20253,27.8,411,415,99.0,D
목5동,뷰티/화장품,20253,36.1,296,394,75.1,D
목5동,생활용품 소매,20253,57.2,149,405,36.8,B
목5동,수리/세탁,20253,63.6,180,382,47.1,B
목5동,스포츠/레저,20253,31.2,362,395,91.6,D
목5동,식품 소매,20253,26.5,405,422,96.0,D
목5동,양식/기타외식,20253,20.1,239,241,99.2,D
목5동,예술학원,20253,47.5,153,378,40.5,B
목5동,오락/유흥,20253,17.9,360,361,99.7,D
목5동,의료/약국,20253,53.1,204,413,49.4,B
목5동,의류/패션,20253,39.5,348,402,86.6,D
목5동,일반학원,20253,37.4,317,397,79.8,D
목5동,일식,20253,23.8,272,279,97.5,D
목5동,전자/통신,20253,63.7,80,309,25.9,B
목5동,주점,20253,20.0,393,398,98.7,D
목5동,중식,20253,38.4,292,358,81.6,D
목5동,카페,20253,27.8,385,419,91.9,D
목5동,패스트푸드/치킨,20253,48.0,167,409,40.8,B
목5동,편의점,20253,31.9,383,405,94.6,D
목5동,한식,20253,41.5,289,421,68.6,C
신월1동,B2B 서비스,20253,64.7,53,368,14.4,A
신월1동,미용실,20253,41.4,217,419,51.8,C
신월1동,분식/간식,20253,69.5,23,415,5.5,A
신월1동,뷰티/화장품,20253,40.7,267,394,67.8,C
신월1동,생활용품 소매,20253,74.1,42,405,10.4,A
신월1동,수리/세탁,20253,65.2,168,382,44.0,B
신월1동,스포츠/레저,20253,43.5,245,395,62.0,C
신월1동,식품 소매,20253,72.4,18,422,4.3,A
신월1동,애완동물,20253,61.4,38,147,25.9,B
신월1동,예술학원,20253,36.6,281,378,74.3,C
신월1동,오락/유흥,20253,34.3,293,361,81.2,D
신월1동,의료/약국,20253,55.0,176,413,42.6,B
신월1동,의류/패션,20253,55.9,232,402,57.7,C
신월1동,일반학원,20253,39.8,288,397,72.5,C
신월1동,일식,20253,69.3,12,279,4.3,A
신월1동,전자/통신,20253,26.8,247,309,79.9,D
신월1동,주점,20253,38.4,294,398,73.9,C
신월1동,중식,20253,49.5,186,358,52.0,C
신월1동,카페,20253,38.9,263,419,62.8,C
신월1동,패스트푸드/치킨,20253,33.0,358,409,87.5,D
신월1동,편의점,20253,35.1,363,405,89.6,D
신월1동,한식,20253,24.8,408,421,96.9,D
신월2동,B2B 서비스,20253,48.7,151,368,41.0,B
신월2동,미용실,20253,54.2,83,419,19.8,A
신월2동,분식/간식,20253,37.4,358,415,86.3,D
신월2동,뷰티/화장품,20253,29.4,329,394,83.5,D
신월2동,생활용품 소매,20253,43.6,253,405,62.5,C
신월2동,수리/세탁,20253,57.4,215,382,56.3,C
신월2동,숙박,20253,51.3,90,194,46.4,B
신월2동,스포츠/레저,20253,75.6,11,395,2.8,A
신월2동,식품 소매,20253,51.8,180,422,42.7,B
신월2동,애완동물,20253,66.2,28,147,19.0,A
신월2동,예술학원,20253,44.7,184,378,48.7,B
신월2동,오락/유흥,20253,20.2,357,361,98.9,D
신월2동,의료/약국,20253,66.6,53,413,12.8,A
신월2동,의류/패션,20253,77.1,39,402,9.7,A
신월2동,일반학원,20253,58.8,74,397,18.6,A
신월2동,전자/통신,20253,36.9,217,309,70.2,C
신월2동,주점,20253,34.1,340,398,85.4,D
신월2동,중식,20253,44.3,239,358,66.8,C
신월2동,카페,20253,39.7,259,419,61.8,C
신월2동,패스트푸드/치킨,20253,36.0,326,409,79.7,D
신월2동,편의점,20253,46.9,157,405,38.8,B
신월2동,한식,20253,25.0,405,421,96.2,D
신월3동,B2B 서비스,20253,21.2,342,368,92.9,D
신월3동,미용실,20253,43.3,188,419,44.9,B
신월3동,분식/간식,20253,39.6,343,415,82.7,D
신월3동,뷰티/화장품,20253,59.3,122,394,31.0,B
신월3동,생활용품 소매,20253,17.0,389,405,96.0,D
신월3동,수리/세탁,20253,82.2,28,382,7.3,A
신월3동,식품 소매,20253,30.9,381,422,90.3,D
신월3동,예술학원,20253,48.6,141,378,37.3,B
신월3동,오락/유흥,20253,29.9,322,361,89.2,D
신월3동,의료/약국,20253,25.4,396,413,95.9,D
신월3동,의류/패션,20253,64.8,146,402,36.3,B
신월3동,일반학원,20253,36.6,326,397,82.1,D
신월3동,전자/통신,20253,68.4,58,309,18.8,A
신월3동,주점,20253,30.2,362,398,91.0,D
신월3동,중식,20253,44.2,241,358,67.3,C
신월3동,카페,20253,35.3,312,419,74.5,C
